generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy,sprite_size,sprite_perimeter,sprite_perimeter_to_size_ratio,sprite_red_mean,sprite_green_mean,sprite_blue_mean,sprite_brightness_mean,sprite_red_sd,sprite_green_sd,sprite_blue_sd,sprite_brightness_sd,sprite_overflow_vertical,sprite_overflow_horizontal
5.0,Normal,1.0,Water,None,0.5,5.9,2.0,308.0,55.0,55.0,45.0,63.0,45.0,45.0,45.0,50.0,62.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,179.0,51.0,0.2849162011173184,0.5084894292912696,0.5483623617044583,0.5497644868003068,0.5355387592653449,0.3325228899817009,0.3269468639569909,0.3413426984966132,0.315870342455667,0.0,0.0
5.0,Normal,1.0,Water,None,0.8,24.5,2.0,413.0,75.0,75.0,60.0,83.0,60.0,60.0,45.0,50.0,145.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,256.0,70.0,0.2734375,0.3840992647058823,0.510891544117647,0.5702818627450981,0.4884242238562091,0.2030671252355716,0.2732023429111733,0.3171548206494702,0.2436035407254664,0.0,0.0
5.0,Normal,1.0,Water,None,1.5,94.6,2.0,528.0,95.0,100.0,85.0,108.0,70.0,70.0,45.0,50.0,264.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,426.0,112.0,0.2629107981220657,0.5418760931602689,0.545144067016478,0.4821320077326705,0.5230507226364725,0.3293531530223659,0.3006260733683134,0.2709578494459664,0.2818730584595543,0.0,0.0
5.0,Normal,1.0,Normal,None,0.5,11.6,3.0,255.0,45.0,55.0,39.0,35.0,39.0,42.0,255.0,50.0,51.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,202.0,61.0,0.3019801980198019,0.5511745292176277,0.4455833818675986,0.3404969908755581,0.4457516339869281,0.3077599691972901,0.2412504690092743,0.2088277786265851,0.2324502237076371,0.0,0.0
5.0,Normal,1.0,Normal,None,1.1,27.0,3.0,420.0,60.0,85.0,69.0,60.0,69.0,77.0,255.0,50.0,147.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,253.0,79.0,0.3122529644268774,0.581864682631946,0.436208633651089,0.3269937223901418,0.4483556795577256,0.3157207465848847,0.2436608554215346,0.210938394670329,0.2298338836351487,0.0,0.0
5.0,Normal,1.0,Normal,None,0.4,4.1,3.0,275.0,45.0,60.0,45.0,25.0,45.0,55.0,255.0,50.0,55.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,204.0,58.0,0.284313725490196,0.5782968089196463,0.4724336793540946,0.3708189158016148,0.4738498013584519,0.3211342561685857,0.2567132910174317,0.1864745873251657,0.2435026550138209,0.0,0.0
5.0,Normal,1.0,Normal,None,0.9,14.7,3.0,370.0,65.0,80.0,65.0,35.0,65.0,60.0,120.0,50.0,130.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,275.0,83.0,0.3018181818181818,0.4813832442067736,0.4160998217468805,0.3594010695187165,0.4189613784907903,0.2732202136108448,0.2151097713396765,0.1807725641747449,0.2010910205398968,0.0,0.0
5.0,Normal,1.0,Normal,None,1.2,61.0,3.0,500.0,85.0,110.0,90.0,45.0,90.0,80.0,45.0,50.0,225.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,403.0,83.0,0.205955334987593,0.5215199727533693,0.504198900403834,0.468622585510631,0.4981138195559447,0.295056283772059,0.2721523515963739,0.2419443877858666,0.2595087983562799,0.0,0.0
5.0,Normal,1.0,Dark,None,0.4,10.1,3.0,281.0,41.0,50.0,37.0,50.0,37.0,66.0,255.0,50.0,56.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,226.0,78.0,0.3451327433628318,0.4079993059170572,0.3094048238764532,0.4285094568800972,0.3819711955578692,0.3393542881469735,0.2636542060222749,0.326911274256217,0.2999397938020007,0.0,0.0
5.0,Normal,1.0,Dark,None,1.1,37.5,3.0,446.0,64.0,88.0,50.0,88.0,50.0,106.0,90.0,50.0,156.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,515.0,158.0,0.3067961165048544,0.4518560822387207,0.3203959642109271,0.3227184466019417,0.3649901643505298,0.3538901015688475,0.2585519085110968,0.2524731170051941,0.269456186218752,0.0,0.0
5.0,Normal,1.0,Grass,None,0.6,10.5,2.0,316.0,50.0,53.0,48.0,53.0,48.0,64.0,190.0,50.0,63.0,1000000.0,1.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0,65.0,0.2653061224489796,0.3398799519807923,0.5568307322929172,0.3364545818327331,0.4110550887021474,0.2600801609377776,0.2738534408444356,0.1469252792960794,0.1980959352054352,0.0,0.0
5.0,Normal,1.0,Grass,None,1.1,30.5,2.0,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,50.0,174.0,1000000.0,1.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,298.0,79.0,0.2651006711409396,0.3878536649559152,0.5814054480852744,0.3642321358073431,0.4444970829495109,0.2913603418248174,0.288957417367238,0.1927799479522028,0.2292142605097928,0.0,0.0
5.0,Normal,1.0,Fire,None,0.6,11.0,2.0,316.0,50.0,53.0,48.0,53.0,48.0,64.0,190.0,50.0,63.0,1000000.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,224.0,61.0,0.2723214285714285,0.6356967787114846,0.3643032212885155,0.2884978991596639,0.429499299719888,0.3336681296090715,0.2042970576048043,0.1202926724290793,0.1951608821775494,0.0,0.0
5.0,Normal,1.0,Fire,None,1.0,28.0,2.0,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,50.0,174.0,1000000.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,338.0,83.0,0.2455621301775148,0.6495765169973315,0.3872955099199444,0.3184592180067293,0.451777081641335,0.3314168395211871,0.2234045597096311,0.1633839267277432,0.209902980756589,0.0,0.0
5.0,Normal,1.0,Water,None,0.6,13.5,2.0,316.0,50.0,53.0,48.0,53.0,48.0,64.0,190.0,50.0,63.0,1000000.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,242.0,66.0,0.2727272727272727,0.4478204504942472,0.5430562307567655,0.5929671041970507,0.5279479284826878,0.2553181937389738,0.2651306957711742,0.3450867757016972,0.2544184809800018,0.0,0.0
5.0,Normal,1.0,Water,None,1.0,29.0,2.0,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,50.0,174.0,1000000.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,314.0,74.0,0.2356687898089172,0.4338204071437492,0.5362557761958286,0.5989384288747346,0.5230048707381042,0.2338228486438614,0.2588952008802899,0.3478691373798814,0.2498631466842162,0.0,0.0
5.0,Normal,1.0,Psychic,None,0.6,23.3,3.0,292.0,76.0,25.0,45.0,67.0,55.0,24.0,190.0,50.0,58.0,800000.0,1.0,True,0.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,159.0,38.0,0.2389937106918239,0.6919965470464916,0.4867184609692933,0.5854729313108892,0.5880626464422247,0.4106371332377809,0.3092356552625794,0.3506938642706387,0.3485631220402421,0.0,0.0
5.0,Normal,1.0,Psychic,None,1.1,60.5,3.0,487.0,116.0,55.0,85.0,107.0,95.0,29.0,75.0,50.0,170.0,800000.0,1.0,True,0.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,558.0,132.0,0.2365591397849462,0.6111462506149413,0.3949609951507485,0.5154051584791624,0.5071708014149507,0.3967948423321812,0.2541564371098911,0.3153489791279085,0.3100148641318931,0.0,0.0
5.0,Normal,2.0,Normal,Flying,0.3,2.1,3.0,264.0,50.0,55.0,50.0,36.0,30.0,43.0,255.0,50.0,53.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,164.0,44.0,0.2682926829268293,0.476207556193209,0.4438067910090865,0.4258727881396461,0.4486290451139805,0.3498207161574408,0.3244278670806411,0.3239028667908192,0.3260281135436223,0.0,0.0
5.0,Normal,2.0,Normal,Flying,0.6,15.0,3.0,358.0,62.0,77.0,62.0,50.0,42.0,65.0,120.0,50.0,125.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,214.0,61.0,0.2850467289719626,0.3872457394172622,0.3625618471687741,0.3505222649807586,0.3667766171889317,0.3164162570493525,0.2990693106864314,0.2914620297071019,0.2927097611097985,0.0,0.0
5.0,Normal,2.0,Normal,Flying,1.2,29.0,3.0,488.0,80.0,115.0,80.0,65.0,55.0,93.0,45.0,50.0,220.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,508.0,170.0,0.3346456692913386,0.3797128300138953,0.3278601204261232,0.3184421800216149,0.3420050434872111,0.3462653578599996,0.2635206093214088,0.2639103729943799,0.280592620847648,0.0,0.0
5.0,Normal,1.0,Electric,None,0.8,29.8,3.0,295.0,45.0,60.0,32.0,50.0,32.0,76.0,190.0,50.0,59.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,218.0,71.0,0.3256880733944954,0.430095340888649,0.4333333333333333,0.4221442705522576,0.4285243149247466,0.2665348758684946,0.2660387647979901,0.2627367482291713,0.2597850253956769,0.0,0.0
5.0,Normal,1.0,Electric,None,1.6,79.5,3.0,497.0,75.0,100.0,63.0,80.0,63.0,116.0,75.0,50.0,174.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,336.0,99.0,0.2946428571428571,0.4827847805788982,0.4905578898225957,0.4842203548085901,0.4858543417366947,0.3079914037496117,0.3052474122334294,0.3051281588891061,0.3023597316821365,0.0,0.0
5.0,Normal,1.0,Rock,None,0.4,18.0,3.0,280.0,55.0,75.0,85.0,25.0,25.0,15.0,255.0,50.0,56.0,1059860.0,1.0,True,0.5,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,119.0,40.0,0.3361344537815126,0.2916790245509968,0.281199538638985,0.2952710495963091,0.2893832042620969,0.3014362652697088,0.2628856589519817,0.2821575974917532,0.2470057823351654,0.0,0.0
5.0,Normal,1.0,Rock,None,0.9,102.0,3.0,390.0,70.0,105.0,105.0,50.0,40.0,20.0,120.0,50.0,137.0,1059860.0,1.0,True,0.5,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,279.0,66.0,0.2365591397849462,0.3395741092135779,0.3021435097336425,0.3946025722116804,0.3454400637196336,0.2980436006345462,0.2237437702159692,0.3086261984461736,0.2402122240479232,0.0,0.0
5.0,Normal,1.0,Rock,None,1.7,260.0,3.0,515.0,85.0,135.0,130.0,60.0,80.0,25.0,45.0,50.0,232.0,1059860.0,1.0,True,0.5,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,645.0,134.0,0.2077519379844961,0.4562577899376805,0.2764249886000912,0.2624411004711962,0.331707959669656,0.3561181731799454,0.1677296227416074,0.1820077487619418,0.2005831284661584,0.0,0.0
5.0,Normal,2.0,Psychic,Flying,0.4,2.1,3.0,323.0,65.0,45.0,43.0,55.0,43.0,72.0,190.0,50.0,65.0,1000000.0,2.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,170.0,57.0,0.3352941176470588,0.3393771626297578,0.3862745098039216,0.4408996539792387,0.3888504421376393,0.279957513401529,0.3239259392395417,0.3802965019555907,0.3194759152937492,0.0,0.0
5.0,Normal,2.0,Psychic,Flying,0.9,10.5,3.0,425.0,67.0,57.0,55.0,77.0,55.0,114.0,45.0,50.0,149.0,1000000.0,2.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,478.0,120.0,0.2510460251046025,0.3326113709081959,0.3762983017474772,0.3980228074493395,0.3689774933683375,0.2599648535050327,0.2826032881074805,0.3143455953972461,0.2742579503770536,0.0,0.0
5.0,Normal,1.0,Ground,None,0.3,8.5,3.0,328.0,60.0,85.0,40.0,30.0,45.0,68.0,120.0,50.0,66.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,211.0,55.0,0.2606635071090047,0.4346622061146734,0.4198866276368367,0.4367623826781897,0.4304370721432333,0.3298977879051276,0.3231867120942519,0.3488469089476251,0.3282545580237404,0.0,0.0
5.0,Normal,2.0,Ground,Steel,0.7,40.4,3.0,508.0,110.0,135.0,60.0,50.0,65.0,88.0,60.0,50.0,178.0,1000000.0,1.0,True,0.5,20.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,674.0,123.0,0.1824925816023739,0.4503520102402979,0.3998487228719381,0.3869552568802002,0.4123853299974787,0.2818120718368771,0.2651662306877402,0.2595146462154961,0.2656015499420032,0.0,0.0
5.0,Normal,1.0,Normal,None,1.1,31.0,3.0,445.0,103.0,60.0,86.0,60.0,86.0,50.0,255.0,50.0,390.0,800000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,309.0,62.0,0.2006472491909385,0.74066882416397,0.6096706643822577,0.5524716035281427,0.6342703640247901,0.3436423229521959,0.2760172630453649,0.2281340268907991,0.2726051473339254,0.0,0.0
5.0,Normal,2.0,Normal,Fairy,1.5,32.0,1.0,545.0,103.0,60.0,126.0,80.0,126.0,50.0,255.0,50.0,425.0,800000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,340.0,74.0,0.2176470588235294,0.6853287197231833,0.6425374855824683,0.5691926182237601,0.6323529411764706,0.3219276854055043,0.3115064287513093,0.3015706176438885,0.3035804558007074,0.0,0.0
5.0,Normal,1.0,Fighting,None,0.6,12.5,3.0,305.0,75.0,80.0,55.0,25.0,35.0,35.0,180.0,70.0,61.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,256.0,70.0,0.2734375,0.4931066176470589,0.4050551470588235,0.3605698529411765,0.4195772058823529,0.3615981955439007,0.3125466717719058,0.2752527623615359,0.3126285017032312,0.0,0.0
5.0,Normal,1.0,Fighting,None,1.2,40.0,3.0,405.0,85.0,105.0,85.0,40.0,50.0,40.0,90.0,50.0,142.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,353.0,74.0,0.2096317280453258,0.5486418930178303,0.3643392767872022,0.365083597178248,0.4260215889944269,0.3548643023989805,0.2668776521909042,0.2583613018224264,0.2801400926780974,0.0,0.0
5.0,Normal,1.0,Fighting,None,1.4,87.0,3.0,505.0,105.0,140.0,95.0,55.0,65.0,45.0,45.0,50.0,227.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,931.0,158.0,0.1697099892588614,0.5291716686674669,0.4505760198816368,0.4122364735367831,0.4639947206952956,0.3096197694862285,0.2702104934369229,0.2449875457455631,0.2693920371160909,0.0,0.0
5.0,Normal,1.0,Water,None,0.5,4.5,3.0,294.0,50.0,50.0,40.0,50.0,40.0,64.0,255.0,50.0,59.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,116.0,37.0,0.3189655172413793,0.4415821501014199,0.4195740365111562,0.3760649087221095,0.4124070317782285,0.3772817352128736,0.3445622860828141,0.3207580523041067,0.3362115064287457,0.0,0.0
5.0,Normal,2.0,Water,Ground,0.8,17.0,3.0,384.0,75.0,65.0,55.0,65.0,55.0,69.0,120.0,50.0,134.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,211.0,47.0,0.2227488151658767,0.3797416596970542,0.4329709134838769,0.4678561471982158,0.4268562401263823,0.3051498684620224,0.316526726823236,0.3602265749988541,0.3051053008811961,0.0,0.0
5.0,Normal,2.0,Water,Ground,1.5,62.0,3.0,509.0,105.0,95.0,75.0,85.0,75.0,74.0,45.0,50.0,229.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,691.0,137.0,0.1982633863965267,0.2626486195056894,0.3921511875372436,0.4891575153940013,0.3813191074789781,0.153399859027708,0.2431239360395924,0.3430562288394756,0.2274635618960718,0.0,0.0
5.0,Normal,1.0,Fighting,None,1.3,55.5,3.0,465.0,120.0,100.0,85.0,30.0,85.0,45.0,45.0,50.0,163.0,1000000.0,1.0,True,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,788.0,142.0,0.1802030456852792,0.4830397133472678,0.4141136657708769,0.3974818353737434,0.4315450714972961,0.3367739061824302,0.3052645425961465,0.3008413985637955,0.3082677802068164,0.0,0.0
5.0,Normal,1.0,Fighting,None,1.4,51.0,3.0,465.0,75.0,125.0,75.0,30.0,75.0,85.0,45.0,50.0,163.0,1000000.0,1.0,True,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,559.0,142.0,0.2540250447227191,0.2689396330983198,0.3745764495422498,0.4410887789820758,0.3615349538742151,0.217561117196828,0.2997500877872188,0.3676158358430836,0.2841859743693242,0.0,0.0
5.0,Normal,2.0,Bug,Grass,0.3,2.5,3.0,310.0,45.0,53.0,70.0,40.0,60.0,42.0,255.0,50.0,62.0,1059860.0,1.0,True,0.5,15.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,165.0,40.0,0.2424242424242424,0.5591681521093287,0.5965537730243613,0.237243018419489,0.4643216478510596,0.3248990581260334,0.293810824435165,0.139705563910314,0.2074868237056772,0.0,0.0
5.0,Normal,2.0,Bug,Grass,0.5,7.3,3.0,380.0,55.0,63.0,90.0,50.0,80.0,42.0,120.0,50.0,133.0,1059860.0,1.0,True,0.5,15.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,176.0,52.0,0.2954545454545454,0.4127673796791444,0.5528966131907308,0.2190508021390374,0.3949049316696376,0.2405193528875977,0.3028189961335696,0.0516998534225133,0.1862822276676907,0.0,0.0
5.0,Normal,2.0,Bug,Grass,1.2,20.5,3.0,500.0,75.0,103.0,80.0,70.0,80.0,92.0,45.0,50.0,225.0,1059860.0,1.0,True,0.5,15.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,178.0,62.0,0.348314606741573,0.4874201365939634,0.5148490857016964,0.2107732980832782,0.4043475067929793,0.3256293627679439,0.2972331703620327,0.1107267829397889,0.2065355549863566,0.0,0.0
5.0,Normal,2.0,Bug,Poison,0.4,5.3,3.0,260.0,30.0,45.0,59.0,30.0,39.0,57.0,255.0,50.0,52.0,1059860.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,183.0,47.0,0.2568306010928962,0.4349941069323905,0.284217293474767,0.2983820850744669,0.3391978284938748,0.2606845884590846,0.1028314004868587,0.100602764251191,0.1319083613004664,0.0,0.0
5.0,Normal,2.0,Bug,Poison,1.2,58.5,3.0,360.0,40.0,55.0,99.0,40.0,79.0,47.0,120.0,50.0,126.0,1059860.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,243.0,61.0,0.2510288065843621,0.4236746550472041,0.397918179617526,0.4290486564996368,0.416880497054789,0.1877115327236141,0.173486978947563,0.2056159652929714,0.1799644018393762,0.0,0.0
5.0,Normal,2.0,Bug,Poison,2.5,200.5,3.0,485.0,60.0,100.0,89.0,55.0,69.0,112.0,45.0,50.0,218.0,1059860.0,1.0,True,0.5,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,346.0,91.0,0.2630057803468208,0.4764932562620424,0.3069137481582228,0.3864671880312819,0.3899580641505157,0.2253709098553137,0.0927119003254975,0.2103399779894386,0.1554250966590531,0.0,0.0
5.0,Normal,2.0,Grass,Fairy,0.3,0.6,3.0,280.0,40.0,27.0,60.0,37.0,50.0,66.0,190.0,50.0,56.0,1000000.0,2.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,190.0,49.0,0.2578947368421053,0.5288338493292053,0.6057378740970072,0.5601857585139319,0.5649191606467148,0.3628723034356255,0.3905758887170902,0.400350377078096,0.3791930375368142,0.0,0.0
5.0,Normal,2.0,Grass,Fairy,0.7,6.6,3.0,480.0,60.0,67.0,85.0,77.0,75.0,116.0,75.0,50.0,168.0,1000000.0,2.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,819.0,96.0,0.1172161172161172,0.644506691565515,0.626100696688932,0.5301012712777419,0.600236219844063,0.3450891734300049,0.3322621983793213,0.3049585058517782,0.3242153681951648,0.0,0.0
5.0,Normal,1.0,Grass,None,0.5,6.6,3.0,280.0,45.0,35.0,50.0,70.0,50.0,30.0,190.0,50.0,56.0,1000000.0,1.0,True,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,159.0,46.0,0.2893081761006289,0.49364903193982,0.6055493895671477,0.3564681218399309,0.4852221811156329,0.2518269284908282,0.3065706835988809,0.2072618815874583,0.2363297560246117,0.0,0.0
5.0,Normal,1.0,Grass,None,1.1,16.3,3.0,480.0,70.0,60.0,75.0,110.0,75.0,90.0,75.0,50.0,168.0,1000000.0,1.0,True,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,265.0,62.0,0.2339622641509434,0.5324750277469479,0.5455419903810582,0.3214206437291898,0.4664792206190652,0.2890450526606154,0.2827787519448312,0.2079294835463032,0.2260618795844483,0.0,0.0
5.0,Normal,1.0,Water,None,1.0,18.0,3.0,460.0,70.0,92.0,65.0,80.0,55.0,98.0,25.0,50.0,161.0,1000000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,389.0,83.0,0.2133676092544987,0.4179343716921216,0.4518977771057009,0.3623065678713645,0.4107129055563957,0.3173605602710939,0.3212048677866947,0.3035652762534579,0.2988429672045847,0.0,0.0
5.0,Normal,1.0,Water,None,1.0,18.0,3.0,460.0,70.0,92.0,65.0,80.0,55.0,98.0,25.0,50.0,161.0,1000000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,379.0,85.0,0.2242744063324538,0.3813027057788815,0.4638936313311604,0.4134719851001087,0.4195561074033835,0.2978976962424108,0.3233517520643259,0.3352883338584057,0.3059864876958114,0.0,0.0
